Serial,Collection Day,Location,Collection Number,Lat,Lng,Color
1516648,6,Ringsend Rd At Bus Stop 354,3,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,8,Ringsend Rd At Bus Stop 354,4,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,10,Ringsend Rd At Bus Stop 354,5,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,11,Ringsend Rd At Bus Stop 354,5,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,13,Ringsend Rd At Bus Stop 354,6,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,15,Ringsend Rd At Bus Stop 354,7,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,16,Ringsend Rd At Bus Stop 354,7,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,18,Ringsend Rd At Bus Stop 354,8,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,19,Ringsend Rd At Bus Stop 354,8,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,21,Ringsend Rd At Bus Stop 354,9,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,23,Ringsend Rd At Bus Stop 354,10,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,24,Ringsend Rd At Bus Stop 354,10,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,25,Ringsend Rd At Bus Stop 354,10,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,26,Ringsend Rd At Bus Stop 354,10,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,27,Ringsend Rd At Bus Stop 354,10,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,28,Ringsend Rd At Bus Stop 354,10,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,30,Ringsend Rd At Bus Stop 354,11,53.34212619,-6.236523373,"[0, 255, 0]"
1516648,31,Ringsend Rd At Bus Stop 354,11,53.34212619,-6.236523373,"[0, 255, 0]"
1516649,1,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,0,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,3,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,1,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,4,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,1,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,6,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,2,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,7,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,2,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,9,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,3,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,10,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,3,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,12,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,4,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,13,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,4,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,14,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,4,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,15,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,4,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,16,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,4,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,17,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,4,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,19,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,5,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,22,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,7,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,23,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,7,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,24,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,7,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,25,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,7,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,26,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,7,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,28,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,8,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,29,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,8,53.34842557,-6.232028096,"[128, 128, 128]"
1516649,31,At Junction Of Mayor Street And Castleforbes At Bike Rack And Bench,9,53.34842557,-6.232028096,"[128, 128, 128]"
1516832,1,"Opposite Insomnia Coffee, Mayor St Upper",0,53.34848974,-6.23036048,"[255, 0, 0]"
1516832,2,"Opposite Insomnia Coffee, Mayor St Upper",0,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,3,"Opposite Insomnia Coffee, Mayor St Upper",0,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,5,"Opposite Insomnia Coffee, Mayor St Upper",1,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,6,"Opposite Insomnia Coffee, Mayor St Upper",1,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,7,"Opposite Insomnia Coffee, Mayor St Upper",1,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,8,"Opposite Insomnia Coffee, Mayor St Upper",1,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,9,"Opposite Insomnia Coffee, Mayor St Upper",1,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,10,"Opposite Insomnia Coffee, Mayor St Upper",1,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,11,"Opposite Insomnia Coffee, Mayor St Upper",1,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,12,"Opposite Insomnia Coffee, Mayor St Upper",1,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,14,"Opposite Insomnia Coffee, Mayor St Upper",2,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,15,"Opposite Insomnia Coffee, Mayor St Upper",2,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,16,"Opposite Insomnia Coffee, Mayor St Upper",2,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,17,"Opposite Insomnia Coffee, Mayor St Upper",2,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,18,"Opposite Insomnia Coffee, Mayor St Upper",2,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,19,"Opposite Insomnia Coffee, Mayor St Upper",2,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,21,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,22,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,23,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,24,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,25,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,26,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,27,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,28,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,29,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,30,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516832,31,"Opposite Insomnia Coffee, Mayor St Upper",3,53.34848974,-6.23036048,"[128, 128, 128]"
1516834,1,Guild St - Luke Kelly Statue,0,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,3,Guild St - Luke Kelly Statue,1,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,5,Guild St - Luke Kelly Statue,2,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,6,Guild St - Luke Kelly Statue,2,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,7,Guild St - Luke Kelly Statue,2,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,9,Guild St - Luke Kelly Statue,3,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,10,Guild St - Luke Kelly Statue,3,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,12,Guild St - Luke Kelly Statue,4,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,14,Guild St - Luke Kelly Statue,5,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,15,Guild St - Luke Kelly Statue,5,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,17,Guild St - Luke Kelly Statue,6,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,19,Guild St - Luke Kelly Statue,7,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,20,Guild St - Luke Kelly Statue,7,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,21,Guild St - Luke Kelly Statue,7,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,22,Guild St - Luke Kelly Statue,7,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,23,Guild St - Luke Kelly Statue,7,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,24,Guild St - Luke Kelly Statue,7,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,25,Guild St - Luke Kelly Statue,7,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,26,Guild St - Luke Kelly Statue,7,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,28,Guild St - Luke Kelly Statue,9,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,29,Guild St - Luke Kelly Statue,9,53.34983693,-6.240448259,"[128, 128, 128]"
1516834,31,Guild St - Luke Kelly Statue,10,53.34983693,-6.240448259,"[128, 128, 128]"
1516838,2,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[0, 255, 0]"
1516838,3,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,4,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,5,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,6,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,7,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,8,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,9,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,10,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,11,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,12,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,13,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,14,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,15,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,16,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,17,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,18,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,19,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,20,Hanover Quay Opposute Accenture,1,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,22,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,23,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,24,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,25,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,26,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,27,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,28,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,29,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[128, 128, 128]"
1516838,30,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[255, 0, 0]"
1516838,31,Hanover Quay Opposute Accenture,2,53.3439665,-6.234670783,"[128, 128, 128]"
1516841,1,"Outside Milano, Hanover Quay",0,53.3441274,-6.2370703,"[255, 0, 0]"
1516841,2,"Outside Milano, Hanover Quay",0,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,3,"Outside Milano, Hanover Quay",0,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,4,"Outside Milano, Hanover Quay",0,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,5,"Outside Milano, Hanover Quay",0,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,6,"Outside Milano, Hanover Quay",0,53.3441274,-6.2370703,"[255, 0, 0]"
1516841,7,"Outside Milano, Hanover Quay",0,53.3441274,-6.2370703,"[255, 0, 0]"
1516841,9,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,10,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,11,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,12,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,13,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,14,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,15,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,16,"Outside Milano, Hanover Quay",1,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,18,"Outside Milano, Hanover Quay",2,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,19,"Outside Milano, Hanover Quay",2,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,20,"Outside Milano, Hanover Quay",2,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,21,"Outside Milano, Hanover Quay",2,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,22,"Outside Milano, Hanover Quay",2,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,24,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,25,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,26,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,27,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,28,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,29,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,30,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516841,31,"Outside Milano, Hanover Quay",3,53.3441274,-6.2370703,"[128, 128, 128]"
1516843,2,Creighton Street Outside Eurospar,1,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,3,Creighton Street Outside Eurospar,1,53.34526504,-6.246601956,"[128, 128, 128]"
1516843,24,Creighton Street Outside Eurospar,26,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,25,Creighton Street Outside Eurospar,26,53.34526504,-6.246601956,"[0, 255, 0]"
1516843,28,Creighton Street Outside Eurospar,29,53.34526504,-6.246601956,"[0, 255, 0]"
1516846,1,City Quay Grant Thornton,0,53.3471199,-6.250568859,"[255, 0, 0]"
1516846,2,City Quay Grant Thornton,0,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,3,City Quay Grant Thornton,0,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,6,City Quay Grant Thornton,2,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,8,City Quay Grant Thornton,3,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,9,City Quay Grant Thornton,3,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,10,City Quay Grant Thornton,3,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,12,City Quay Grant Thornton,4,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,13,City Quay Grant Thornton,4,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,15,City Quay Grant Thornton,5,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,16,City Quay Grant Thornton,5,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,17,City Quay Grant Thornton,5,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,19,City Quay Grant Thornton,6,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,21,City Quay Grant Thornton,7,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,22,City Quay Grant Thornton,7,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,23,City Quay Grant Thornton,7,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,24,City Quay Grant Thornton,7,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,25,City Quay Grant Thornton,7,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,26,City Quay Grant Thornton,7,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,28,City Quay Grant Thornton,8,53.3471199,-6.250568859,"[128, 128, 128]"
1516846,29,City Quay Grant Thornton,8,53.3471199,-6.250568859,"[128, 128, 128]"
1516847,1,New Wapping St outside Central Bank,0,53.34789371,-6.235344284,"[255, 0, 0]"
1516847,2,New Wapping St outside Central Bank,0,53.34789371,-6.235344284,"[255, 0, 0]"
1516847,3,New Wapping St outside Central Bank,0,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,4,New Wapping St outside Central Bank,0,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,5,New Wapping St outside Central Bank,0,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,6,New Wapping St outside Central Bank,0,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,8,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,9,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,10,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,11,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,12,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,13,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[255, 0, 0]"
1516847,14,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[255, 0, 0]"
1516847,15,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,16,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,17,New Wapping St outside Central Bank,1,53.34789371,-6.235344284,"[255, 0, 0]"
1516847,19,New Wapping St outside Central Bank,2,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,20,New Wapping St outside Central Bank,2,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,21,New Wapping St outside Central Bank,2,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,23,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,24,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,25,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,26,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,27,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,28,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,29,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,30,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516847,31,New Wapping St outside Central Bank,3,53.34789371,-6.235344284,"[128, 128, 128]"
1516848,1,"Custom House Sq, Mayor St Lower - Medical Centre",0,53.3492814,-6.244821711,"[255, 0, 0]"
1516848,4,"Custom House Sq, Mayor St Lower - Medical Centre",2,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,5,"Custom House Sq, Mayor St Lower - Medical Centre",2,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,7,"Custom House Sq, Mayor St Lower - Medical Centre",3,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,8,"Custom House Sq, Mayor St Lower - Medical Centre",3,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,9,"Custom House Sq, Mayor St Lower - Medical Centre",3,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,11,"Custom House Sq, Mayor St Lower - Medical Centre",4,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,12,"Custom House Sq, Mayor St Lower - Medical Centre",4,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,14,"Custom House Sq, Mayor St Lower - Medical Centre",5,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,15,"Custom House Sq, Mayor St Lower - Medical Centre",5,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,17,"Custom House Sq, Mayor St Lower - Medical Centre",6,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,19,"Custom House Sq, Mayor St Lower - Medical Centre",7,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,21,"Custom House Sq, Mayor St Lower - Medical Centre",8,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,22,"Custom House Sq, Mayor St Lower - Medical Centre",8,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,23,"Custom House Sq, Mayor St Lower - Medical Centre",8,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,24,"Custom House Sq, Mayor St Lower - Medical Centre",8,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,25,"Custom House Sq, Mayor St Lower - Medical Centre",8,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,26,"Custom House Sq, Mayor St Lower - Medical Centre",8,53.3492814,-6.244821711,"[128, 128, 128]"
1516848,28,"Custom House Sq, Mayor St Lower - Medical Centre",9,53.3492814,-6.244821711,"[128, 128, 128]"
